"uuid";"Родитель_Key";"ЭтоГруппа";"Наименование";"Уровень";"Уровень_1";"Уровень_2";"Уровень_3";"Уровень_4";"Уровень_5";"Уровень_6"
c205edb9-905c-11f0-8c58-da259c30adc2;"8ecbad01-5256-11f0-8c50-dc689ad6f211";false;Бук без эффектов;5;Двери;Волховец / Лайсвуд;Полотна;"73** (Antique)";Бук без эффектов;Бук без эффектов
c13b2d37-526b-11f0-8c50-dc689ad6f211;"8ecbad01-5256-11f0-8c50-dc689ad6f211";false;Дуб с эффектами матовый;5;Двери;Волховец / Лайсвуд;Полотна;"73** (Antique)";Дуб с эффектами матовый;Дуб с эффектами матовый
cd0e9f22-7509-11f0-8c54-cbf89a94249a;d285db05-b879-11ef-8c33-ac5a3889fd1c;true;"81** (Paris)";4;Двери;Волховец / Лайсвуд;Полотна;"81** (Paris)";"81** (Paris)";"81** (Paris)"
"0c978317-750c-11f0-8c54-cbf89a94249a";cd0e9f22-7509-11f0-8c54-cbf89a94249a;true;"8102 (Paris)";5;Двери;Волховец / Лайсвуд;Полотна;"81** (Paris)";"8102 (Paris)";"8102 (Paris)"
"14b26299-750a-11f0-8c54-cbf89a94249a";"0c978317-750c-11f0-8c54-cbf89a94249a";false;Гладкая эмаль;6;Двери;Волховец / Лайсвуд;Полотна;"81** (Paris)";"8102 (Paris)";Гладкая эмаль
"21b1aa41-b87d-11ef-8c33-ac5a3889fd1c";d285db05-b879-11ef-8c33-ac5a3889fd1c;true;"83** (Rocca)";4;Двери;Волховец / Лайсвуд;Полотна;"83** (Rocca)";"83** (Rocca)";"83** (Rocca)"
"5d53242f-b87f-11ef-8c33-ac5a3889fd1c";"21b1aa41-b87d-11ef-8c33-ac5a3889fd1c";true;"8300 (Rocca)";5;Двери;Волховец / Лайсвуд;Полотна;"83** (Rocca)";"8300 (Rocca)";"8300 (Rocca)"
"7d5b1336-b87f-11ef-8c33-ac5a3889fd1c";"5d53242f-b87f-11ef-8c33-ac5a3889fd1c";false;Гладкая эмаль;6;Двери;Волховец / Лайсвуд;Полотна;"83** (Rocca)";"8300 (Rocca)";Гладкая эмаль
"94176963-b880-11ef-8c33-ac5a3889fd1c";"21b1aa41-b87d-11ef-8c33-ac5a3889fd1c";true;"8301 (Rocca)";5;Двери;Волховец / Лайсвуд;Полотна;"83** (Rocca)";"8301 (Rocca)";"8301 (Rocca)"
c250b010-b880-11ef-8c33-ac5a3889fd1c;"94176963-b880-11ef-8c33-ac5a3889fd1c";false;Гладкая эмаль;6;Двери;Волховец / Лайсвуд;Полотна;"83** (Rocca)";"8301 (Rocca)";Гладкая эмаль
"57357f37-750b-11f0-8c54-cbf89a94249a";d285db05-b879-11ef-8c33-ac5a3889fd1c;true;"84** (Mascot)";4;Двери;Волховец / Лайсвуд;Полотна;"84** (Mascot)";"84** (Mascot)";"84** (Mascot)"
"2f3380fb-750c-11f0-8c54-cbf89a94249a";"57357f37-750b-11f0-8c54-cbf89a94249a";true;"8400 (Mascot)";5;Двери;Волховец / Лайсвуд;Полотна;"84** (Mascot)";"8400 (Mascot)";"8400 (Mascot)"
"362d3ea3-750c-11f0-8c54-cbf89a94249a";"2f3380fb-750c-11f0-8c54-cbf89a94249a";false;Гладкая эмаль;6;Двери;Волховец / Лайсвуд;Полотна;"84** (Mascot)";"8400 (Mascot)";Гладкая эмаль
e80142cf-750c-11f0-8c54-cbf89a94249a;"57357f37-750b-11f0-8c54-cbf89a94249a";true;"8401 (Mascot)";5;Двери;Волховец / Лайсвуд;Полотна;"84** (Mascot)";"8401 (Mascot)";"8401 (Mascot)"
f02bff65-750c-11f0-8c54-cbf89a94249a;e80142cf-750c-11f0-8c54-cbf89a94249a;false;Гладкая эмаль;6;Двери;Волховец / Лайсвуд;Полотна;"84** (Mascot)";"8401 (Mascot)";Гладкая эмаль
d285db05-b879-11ef-8c33-ac5a3889fd1c;"7b01cd9d-2f99-11ef-8c2d-e3b23f4f9065";true;Полотна;3;Двери;Волховец / Лайсвуд;Полотна;Полотна;Полотна;Полотна
"9879c34d-885d-11ef-8c32-c42dcda0bdba";"7b01cd9d-2f99-11ef-8c2d-e3b23f4f9065";true;Рекламный материал;3;Двери;Волховец / Лайсвуд;Рекламный материал;Рекламный материал;Рекламный материал;Рекламный материал
"15e0cade-885e-11ef-8c32-c42dcda0bdba";"9879c34d-885d-11ef-8c32-c42dcda0bdba";false;Рекламный материал;4;Двери;Волховец / Лайсвуд;Рекламный материал;Рекламный материал;Рекламный материал;Рекламный материал
ec035bf9-9064-11f0-8c58-da259c30adc2;"9c6d1ad8-9064-11f0-8c58-da259c30adc2";false;Радиальный шпон с эффектом Naturwood;4;Двери;Волховец / Лайсвуд;Стеновые панели;Радиальный шпон с эффектом Naturwood;Радиальный шпон с эффектом Naturwood;Радиальный шпон с эффектом Naturwood
"9c6d1ad8-9064-11f0-8c58-da259c30adc2";"7b01cd9d-2f99-11ef-8c2d-e3b23f4f9065";true;Стеновые панели;3;Двери;Волховец / Лайсвуд;Стеновые панели;Стеновые панели;Стеновые панели;Стеновые панели
"61aaba9a-3092-11ef-8c2d-e3b23f4f9065";"62b05744-3091-11ef-8c2d-e3b23f4f9065";true;АЛПР040.06;5;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Алю. Перегородки Formato;АЛПР040.06;АЛПР040.06
"9c2ab22d-3092-11ef-8c2d-e3b23f4f9065";"61aaba9a-3092-11ef-8c2d-e3b23f4f9065";false;Черный, Stopsol Серый;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Алю. Перегородки Formato;АЛПР040.06;Черный, Stopsol Серый
"62b05744-3091-11ef-8c2d-e3b23f4f9065";f22a047b-b878-11ef-8c33-ac5a3889fd1c;true;Алю. Перегородки Formato;4;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Алю. Перегородки Formato;Алю. Перегородки Formato;Алю. Перегородки Formato
"92fb5774-308f-11ef-8c2d-e3b23f4f9065";"5c1f7832-3059-11ef-8c2d-e3b23f4f9065";true;Декор. настенные панели;5;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Декор. настенные панели;Декор. настенные панели
f8ae6385-378e-11ef-8c2d-e3b23f4f9065;"92fb5774-308f-11ef-8c2d-e3b23f4f9065";true;Компл. панелей 6501;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Декор. настенные панели;Компл. панелей 6501
"6cabf2dd-32f3-11ef-8c2d-e3b23f4f9065";"2764959e-308e-11ef-8c2d-e3b23f4f9065";true;ДОБ013;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Добор;ДОБ013
"2764959e-308e-11ef-8c2d-e3b23f4f9065";"5c1f7832-3059-11ef-8c2d-e3b23f4f9065";true;Добор;5;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Добор;Добор
ade4aecf-3394-11ef-8c2d-e3b23f4f9065;"73e2f0f6-3090-11ef-8c2d-e3b23f4f9065";true;КРД165;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Карниз;КРД165
c4a7bb72-3384-11ef-8c2d-e3b23f4f9065;"73e2f0f6-3090-11ef-8c2d-e3b23f4f9065";true;КРН167;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Карниз;КРН167
"73e2f0f6-3090-11ef-8c2d-e3b23f4f9065";"5c1f7832-3059-11ef-8c2d-e3b23f4f9065";true;Карниз;5;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Карниз;Карниз
"5c1f7832-3059-11ef-8c2d-e3b23f4f9065";f22a047b-b878-11ef-8c33-ac5a3889fd1c;true;Комплектующие;4;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Комплектующие;Комплектующие
d4e0c435-3389-11ef-8c2d-e3b23f4f9065;b60d123a-3389-11ef-8c2d-e3b23f4f9065;true;Компл. для установки раздв. сист. ;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Комплектующие Formato;Компл. для установки раздв. сист. 
b60d123a-3389-11ef-8c2d-e3b23f4f9065;"5c1f7832-3059-11ef-8c2d-e3b23f4f9065";true;Комплектующие Formato;5;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Комплектующие Formato;Комплектующие Formato
"00270b28-338a-11ef-8c2d-e3b23f4f9065";b60d123a-3389-11ef-8c2d-e3b23f4f9065;true;Фурнитуры;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Комплектующие Formato;Фурнитуры
"5dafadca-b780-11ef-8c33-ac5a3889fd1c";"15453f56-308e-11ef-8c2d-e3b23f4f9065";true;КОР003.07;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Короб;КОР003.07
"8c5885e2-3213-11ef-8c2d-e3b23f4f9065";"15453f56-308e-11ef-8c2d-e3b23f4f9065";true;КОР013.07;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Короб;КОР013.07
d1da56eb-8862-11ef-8c32-c42dcda0bdba;"15453f56-308e-11ef-8c2d-e3b23f4f9065";true;КОР014.07;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Короб;КОР014.07
b0044404-32ee-11ef-8c2d-e3b23f4f9065;"15453f56-308e-11ef-8c2d-e3b23f4f9065";true;КОР014.09;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Короб;КОР014.09
"0cf8d289-32f1-11ef-8c2d-e3b23f4f9065";"15453f56-308e-11ef-8c2d-e3b23f4f9065";true;КОР014.10;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Короб;КОР014.10
"842bdbfa-32f1-11ef-8c2d-e3b23f4f9065";"15453f56-308e-11ef-8c2d-e3b23f4f9065";true;КОР053.07;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Короб;КОР053.07
"7eaa72bb-378c-11ef-8c2d-e3b23f4f9065";"15453f56-308e-11ef-8c2d-e3b23f4f9065";true;КОРА055.10;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Короб;КОРА055.10
f7f69e59-32f2-11ef-8c2d-e3b23f4f9065;"15453f56-308e-11ef-8c2d-e3b23f4f9065";true;КОРМ014.09 (Короб с модулем);6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Короб;КОРМ014.09 (Короб с модулем)
c908a3db-3787-11ef-8c2d-e3b23f4f9065;"15453f56-308e-11ef-8c2d-e3b23f4f9065";true;КОРН013.07;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Короб;КОРН013.07
"15453f56-308e-11ef-8c2d-e3b23f4f9065";"5c1f7832-3059-11ef-8c2d-e3b23f4f9065";true;Короб;5;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Короб;Короб
dc34efd1-2c34-11f1-8c6d-eac0bdb30edb;"15453f56-308e-11ef-8c2d-e3b23f4f9065";true;Короб арочный;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Короб;Короб арочный
"336fb18e-3394-11ef-8c2d-e3b23f4f9065";"15453f56-308e-11ef-8c2d-e3b23f4f9065";true;Уплотнители скрыт ал. короба;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Короб;Уплотнители скрыт ал. короба
"15bbdcab-338d-11ef-8c2d-e3b23f4f9065";fc7014db-3090-11ef-8c2d-e3b23f4f9065;false;МДВ8102.1;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Модуль для дв. Paris;МДВ8102.1
fc7014db-3090-11ef-8c2d-e3b23f4f9065;"5c1f7832-3059-11ef-8c2d-e3b23f4f9065";true;Модуль для дв. Paris;5;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Модуль для дв. Paris;Модуль для дв. Paris
"11e6114c-8864-11ef-8c32-c42dcda0bdba";"1b3b965e-308e-11ef-8c2d-e3b23f4f9065";true;НАЛ0430.00;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Наличники;НАЛ0430.00
"1e696de7-337c-11ef-8c2d-e3b23f4f9065";"1b3b965e-308e-11ef-8c2d-e3b23f4f9065";true;НАЛ0530.00;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Наличники;НАЛ0530.00
"804a14b4-337c-11ef-8c2d-e3b23f4f9065";"1b3b965e-308e-11ef-8c2d-e3b23f4f9065";true;НАЛ0535.00;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Наличники;НАЛ0535.00
b318141c-337c-11ef-8c2d-e3b23f4f9065;"1b3b965e-308e-11ef-8c2d-e3b23f4f9065";true;НАЛ0539.00;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Наличники;НАЛ0539.00
"83a872c6-8864-11ef-8c32-c42dcda0bdba";"1b3b965e-308e-11ef-8c2d-e3b23f4f9065";true;НАЛ1105.20;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Наличники;НАЛ1105.20
"5d4ead5b-337e-11ef-8c2d-e3b23f4f9065";"1b3b965e-308e-11ef-8c2d-e3b23f4f9065";true;НАЛ1157.20;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Наличники;НАЛ1157.20
"1db967ab-3380-11ef-8c2d-e3b23f4f9065";"1b3b965e-308e-11ef-8c2d-e3b23f4f9065";true;НАЛ1628.20;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Наличники;НАЛ1628.20
"5f8e7f83-339d-11ef-8c2d-e3b23f4f9065";"1b3b965e-308e-11ef-8c2d-e3b23f4f9065";true;НАЛ1640.20;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Наличники;НАЛ1640.20
"1b3b965e-308e-11ef-8c2d-e3b23f4f9065";"5c1f7832-3059-11ef-8c2d-e3b23f4f9065";true;Наличники;5;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Наличники;Наличники
"765efcb8-2cbf-11f1-8c6d-eac0bdb30edb";"1b3b965e-308e-11ef-8c2d-e3b23f4f9065";true;Наличники арочные;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Наличники;Наличники арочные
"7ac2b297-b78c-11ef-8c33-ac5a3889fd1c";"653cb1fc-b78c-11ef-8c33-ac5a3889fd1c";true;ПОР013.07;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Пороги;ПОР013.07
"653cb1fc-b78c-11ef-8c33-ac5a3889fd1c";"5c1f7832-3059-11ef-8c2d-e3b23f4f9065";true;Пороги;5;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Пороги;Пороги
"33c18fe1-3385-11ef-8c2d-e3b23f4f9065";e81db332-3090-11ef-8c2d-e3b23f4f9065;true;Комплект эл. портала (КЭП);6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Порталы и их комплектующие;Комплект эл. портала (КЭП)
"506eea87-3385-11ef-8c2d-e3b23f4f9065";e81db332-3090-11ef-8c2d-e3b23f4f9065;true;Подпортальная декор. планка (ПДП);6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Порталы и их комплектующие;Подпортальная декор. планка (ПДП)
d3eacb5d-3386-11ef-8c2d-e3b23f4f9065;e81db332-3090-11ef-8c2d-e3b23f4f9065;true;Порталы;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Порталы и их комплектующие;Порталы
e81db332-3090-11ef-8c2d-e3b23f4f9065;"5c1f7832-3059-11ef-8c2d-e3b23f4f9065";true;Порталы и их комплектующие;5;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Порталы и их комплектующие;Порталы и их комплектующие
"5d263650-3380-11ef-8c2d-e3b23f4f9065";d7530d3e-308f-11ef-8c2d-e3b23f4f9065;true;СЭЛ015;6;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Соед. элемент;СЭЛ015
d7530d3e-308f-11ef-8c2d-e3b23f4f9065;"5c1f7832-3059-11ef-8c2d-e3b23f4f9065";true;Соед. элемент;5;Двери;Волховец / Лайсвуд;Шоурум (Образцы);Комплектующие;Соед. элемент;Соед. элемент
